Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.45647647647647643,2.000000012116182e+17,2.000042835810405e+17,2.000712208023164e+17,2.002895323156166e+17,2.0066706782117197e+17,2.0115567909246006e+17,2.0170064310388854e+17,2.022599195554667e+17,2.0280616309000496e+17,2.0332351734433014e+17,2.038039408888431e+17,2.0424433528360576e+17,2.0464456786327523e+17,2.050061891099104e+17,2.0533162894789606e+17,2.0562370618694938e+17,2.05885337138439e+17,2.0611936880033152e+17,2.0632848894194557e+17,2.0651518301557674e+17,2.06681719065027e+17,2.0683014890851494e+17,2.0696231834420544e+17,2.0707988193230182e+17,2.071843196657844e+17,2.0727695394140163e+17,2.0735896592766378e+17,2.0743141085072182e+17,2.0749523197863024e+17,2.075512732404408e+17,2.076002905073475e+17,2.0764296161309917e+17,2.076798952156152e+17,2.0771163861102915e+17,2.0773868461149565e+17,2.077614775929828e+17,2.077804188114155e+17,2.077958710764743e+17,2.078081628630252e+17,2.0781759193110358e+17,2.0782442851690403e+17,2.078289181494836e+17,2.0783128414092166e+17,2.0783172979148723e+17,2.0783044034590755e+17,2.0782758473205114e+17,2.078233171091726e+17,2.078177782492464e+17,2.078110967717827e+17,2.078033902498083e+17,2.077947662023556e+17,2.0778532298678493e+17,2.077751506025263e+17,2.077643314163269e+17,2.0775294081779898e+17,2.077410478129479e+17,2.0772871556239955e+17,2.0771600187021507e+17,2.0770295962846442e+17,2.0768963722210883e+17,2.0767607889820432e+17,2.076623251029715e+17,2.076484127898714e+17,2.0763437570147344e+17,2.0762024462759408e+17,2.07606047641914e+17,2.0759181031904832e+17,2.0757755593383462e+17,2.0756330564442374e+17,2.0754907866059674e+17,2.0753489239859056e+17,2.0752076262358874e+17,2.0750670358092326e+17,2.074927281169337e+17,2.0747884779034266e+17,2.074650729749271e+17,2.0745141295419517e+17,2.0743787600871446e+17,2.0742446949668163e+17,2.0741119992827133e+17,2.0739807303425706e+17,2.0738509382935418e+17,2.0737226667069824e+17,2.0735959531183706e+17,2.0734708295258403e+17,2.0733473228505235e+17,2.0732254553616307e+17,2.0731052450689744e+17,2.0729867060854205e+17
0.45798798798798795,2.0000000145061642e+17,2.000047067055839e+17,2.0007590681940147e+17,2.0030385379862707e+17,2.006935548245901e+17,2.011940469999063e+17,2.0174918221888544e+17,2.0231650604647734e+17,2.0286876296545766e+17,2.033903793508123e+17,2.0387363681102342e+17,2.043157360730898e+17,2.047167985017652e+17,2.050785810941112e+17,2.054036777090108e+17,2.056950355255669e+17,2.0595567056789818e+17,2.0618850690376384e+17,2.063962916725637e+17,2.0658155593992234e+17,2.0674660269982634e+17,2.0689351046307984e+17,2.0702414532496125e+17,2.07140177186292e+17,2.0724309753618112e+17,2.073342372833233e+17,2.074147837907866e+17,2.074857966798532e+17,2.0754822221760416e+17,2.0760290625083568e+17,2.0765060573352013e+17,2.076919989403428e+17,2.077276944800069e+17,2.077582392285842e+17,2.077841253012373e+17,2.0780579617395485e+17,2.0782365205787942e+17,2.0783805461882486e+17,2.0784933112453686e+17,2.078577780926503e+17,2.0786366450339632e+17,2.078672346330379e+17,2.0786871055678467e+17,2.078682943635448e+17,2.0786617011924944e+17,2.0786250561058096e+17,2.0785745389666496e+17,2.078511546925882e+17,2.0784373560540368e+17,2.0783531324052266e+17,2.078259941940111e+17,2.0781587594425763e+17,2.0780504765471136e+17,2.0779359089786838e+17,2.0778158030937395e+17,2.0776908417997955e+17,2.077561649921198e+17,2.0774287990703498e+17,2.077292812076393e+17,2.0771541670170765e+17,2.0770133008941043e+17,2.07687061298755e+17,2.07672646792083e+17,2.0765811984641686e+17,2.076435108101382e+17,2.0762884733821037e+17,2.0761415460791914e+17,2.075994555168985e+17,2.0758477086502538e+17,2.0757011952160544e+17,2.0755551857913114e+17,2.0754098349476653e+17,2.0752652822060205e+17,2.07512165323624e+17,2.0749790609625395e+17,2.0748376065823613e+17,2.0746973805057904e+17,2.0745584632219514e+17,2.074420926098254e+17,2.0742848321178486e+17,2.0741502365601846e+17,2.074017187629163e+17,2.0738857270329782e+17,2.0737558905194237e+17,2.0736277083701094e+17,2.0735012058567702e+17,2.0733764036625776e+17,2.07325331827114e+17,2.0731319623256608e+17
0.4594994994994995,2.0000000173517187e+17,2.0000516913570838e+17,2.0008087500423712e+17,2.0031880650117395e+17,2.007209539213011e+17,2.0123348940539907e+17,2.0179885719318906e+17,2.023742207759462e+17,2.0293244195595827e+17,2.034582491990628e+17,2.039442596071688e+17,2.0438798064291546e+17,2.047897920629856e+17,2.0515165972154448e+17,2.0547634251738182e+17,2.057669163668647e+17,2.06026496949259e+17,2.0625808511142634e+17,2.0646448695612515e+17,2.0664827870958822e+17,2.0681179785812906e+17,2.0695714916501738e+17,2.0708621861213542e+17,2.0720069106525315e+17,2.0730206917007846e+17,2.073916920429138e+17,2.074707529700831e+17,2.075403157270046e+17,2.0760132936617546e+17,2.076546414630172e+17,2.077010098869121e+17,2.077411132053371e+17,2.0777555984657136e+17,2.0780489615030794e+17,2.0782961343147856e+17,2.078501541743335e+17,2.0786691746355277e+17,2.0788026374825542e+17,2.0789051902402086e+17,2.0789797850788573e+17,2.0790290987195565e+17,2.079055560928638e+17,2.0790613796682397e+17,2.079048563334274e+17,2.0790189404555402e+17,2.078974177177342e+17,2.0789157928092915e+17,2.078845173679175e+17,2.0787635855021334e+17,2.078672184446258e+17,2.0785720270514906e+17,2.078464079137864e+17,2.0783492238211702e+17,2.0782282687387293e+17,2.0781019525746394e+17,2.07797095096246e+17,2.0778358818334342e+17,2.0776973102698528e+17,2.0775557529158486e+17,2.077411681991553e+17,2.077265528951082e+17,2.0771176878200566e+17,2.0769685182442426e+17,2.0768183482773005e+17,2.076667476932522e+17,2.0765161765206928e+17,2.076364694793838e+17,2.07621325691252e+17,2.0760620672525126e+17,2.0759113110650698e+17,2.0757611560035725e+17,2.0756117535280826e+17,2.075463240198207e+17,2.075315738863695e+17,2.0751693597612954e+17,2.0750242015256227e+17,2.07488035212107e+17,2.074737889701179e+17,2.074596883401307e+17,2.0744573940699286e+17,2.0743194749434394e+17,2.0741831722689226e+17,2.074048525878963e+17,2.073915569722249e+17,2.0737843323533965e+17,2.0736548373851504e+17,2.07352710390586e+17,2.073401146864894e+17,2.073276977428449e+17
0.461011011011011,2.0000000207365034e+17,2.0000567426600016e+17,2.000861405130731e+17,2.0033441408499645e+17,2.0074929034638208e+17,2.0127402887260707e+17,2.0184968633351824e+17,2.0243307767157587e+17,2.0299721010443136e+17,2.0352713371888042e+17,2.040158135495727e+17,2.0446107127679587e+17,2.0486354930902806e+17,2.052254246047817e+17,2.055496221276847e+17,2.0583934683397677e+17,2.0609781394878694e+17,2.0632810076700157e+17,2.0653307191667654e+17,2.0671534830769802e+17,2.0687730144213446e+17,2.0702106188115014e+17,2.0714853507155667e+17,2.072614204597695e+17,2.0736123150188365e+17,2.074493152122973e+17,2.0752687052528147e+17,2.075949651262945e+17,2.0765455063724275e+17,2.0770647617120742e+17,2.077515003441947e+17,2.0779030186724774e+17,2.0782348885619638e+17,2.07851606997428e+17,2.0787514670195696e+17,2.078945493702166e+17,2.0791021287852445e+17,2.0792249638633533e+17,2.0793172455193578e+17,2.0793819123353373e+17,2.0794216274295046e+17,2.079438807103851e+17,2.07943564610981e+17,2.0794141399712426e+17,2.0793761047446653e+17,2.0793231945450646e+17,2.0792569171209594e+17,2.079178647723786e+17,2.0790896414834192e+17,2.078991044473005e+17,2.0788839036216406e+17,2.078769175612274e+17,2.0786477348839866e+17,2.0785203808421786e+17,2.078387844366723e+17,2.0782507936965907e+17,2.0781098397594746e+17,2.077965541006362e+17,2.077818407803596e+17,2.0776689064285757e+17,2.0775174627097008e+17,2.0773644653463917e+17,2.0772102689408435e+17,2.0770551967695693e+17,2.0768995433196355e+17,2.076743576611757e+17,2.076587540330012e+17,2.0764316557758387e+17,2.0762761236621347e+17,2.076121125761654e+17,2.075966826422467e+17,2.0758133739619824e+17,2.0756609019499184e+17,2.0755095303896045e+17,2.075359366806123e+17,2.075210507249002e+17,2.0750630372164742e+17,2.074917032507681e+17,2.0747725600086326e+17,2.074629678417239e+17,2.0744884389122474e+17,2.0743488857705283e+17,2.074211056936766e+17,2.0740749845492717e+17,2.0739406954253376e+17,2.0738082115092573e+17,2.0736775502858995e+17,2.0735487251624755e+17,2.0734217458209414e+17
0.4625225225225225,2.0000000247589184e+17,2.000062257589775e+17,2.0009171919490534e+17,2.0035070088844502e+17,2.007785897767888e+17,2.0131568817067693e+17,2.0190168798031987e+17,2.024930905874546e+17,2.0306307732044774e+17,2.0359703957827152e+17,2.0408830273956906e+17,2.0453501008957133e+17,2.0493807084136995e+17,2.052998752070897e+17,2.056235151577845e+17,2.0591232492582157e+17,2.061696191206271e+17,2.0639855111334054e+17,2.0660204358778256e+17,2.067827616362744e+17,2.069431102813812e+17,2.0708524541319846e+17,2.0721109151070038e+17,2.073223622080884e+17,2.0742058141902704e+17,2.0750710374139584e+17,2.0758313347816333e+17,2.0764974197769053e+17,2.077078832129433e+17,2.0775840764189702e+17,2.0780207445702067e+17,2.0783956236265376e+17,2.078714790293666e+17,2.0789836937273222e+17,2.0792072279573843e+17,2.079389795226251e+17,2.0795353613924646e+17,2.079647504422992e+17,2.079729456875849e+17,2.0797841431623206e+17,2.0798142122763373e+17,2.0798220665879174e+17,2.079809887217657e+17,2.0797796564392333e+17,2.0797331774959635e+17,2.079672092164641e+17,2.079597896354205e+17,2.0795119539874544e+17,2.079415509380111e+17,2.0793096983024298e+17,2.0791955578834957e+17,2.079074035496882e+17,2.0789459967478563e+17,2.0788122326664925e+17,2.0786734661974086e+17,2.0785303580651555e+17,2.078383512084196e+17,2.078233479973746e+17,2.0780807657302714e+17,2.0779258296039754e+17,2.0777690917200314e+17,2.077610935380492e+17,2.0774517100786147e+17,2.0772917342536957e+17,2.077131297811365e+17,2.0769706644315027e+17,2.076810073683555e+17,2.0766497429668957e+17,2.076489869292047e+17,2.0763306309169232e+17,2.076172188850851e+17,2.076014688237829e+17,2.0758582596293914e+17,2.0757030201564205e+17,2.075549074608393e+17,2.0753965164277382e+17,2.075245428626291e+17,2.07509588463019e+17,2.0749479490590096e+17,2.074801678444396e+17,2.074657121893036e+17,2.0745143216983616e+17,2.074373313905024e+17,2.0742341288298374e+17,2.074096791542581e+17,2.0739613223097712e+17,2.0738277370042634e+17,2.0736960474833133e+17,2.0735662619375146e+17
0.464034034034034,2.000000029534588e+17,2.0000682756387843e+17,2.0009762761556227e+17,2.0036769193568384e+17,2.008088783286333e+17,2.013584902661733e+17,2.01954880498512e+17,2.0255427329549866e+17,2.0313005337301485e+17,2.036679732776619e+17,2.0416173110301405e+17,2.0460979902374637e+17,2.05013357098257e+17,2.053750108404767e+17,2.056980200872959e+17,2.059858485160584e+17,2.0624190990606518e+17,2.064694332919559e+17,2.0667139891219638e+17,2.068505155160443e+17,2.0700922113265437e+17,2.0714969649776438e+17,2.0727388467873014e+17,2.0738351309620445e+17,2.0748011576207722e+17,2.075650545380667e+17,2.0763953881271632e+17,2.0770464334717206e+17,2.0776132424482106e+17,2.0781043311401645e+17,2.078527295521954e+17,2.078888921057173e+17,2.079195278663306e+17,2.07945180860732e+17,2.0796633937937613e+17,2.0798344237765664e+17,2.079968850686825e+17,2.0800702381319034e+17,2.0801418039925386e+17,2.0801864579266464e+17,2.0802068342826957e+17,2.080205321031615e+17,2.0801840852437274e+17,2.0801450955652246e+17,2.0800901420862336e+17,2.0800208539384598e+17,2.0799387149137968e+17,2.0798450773551488e+17,2.07974117453623e+17,2.0796281317174762e+17,2.079506976039794e+17,2.0793786453960582e+17,2.0792439964015568e+17,2.079103811568533e+17,2.0789588057761837e+17,2.0788096321156314e+17,2.0786568871792112e+17,2.078501115854647e+17,2.0783428156771446e+17,2.0781824407859155e+17,2.078020405526027e+17,2.077857087731594e+17,2.0776928317221248e+17,2.0775279510401632e+17,2.077362730955185e+17,2.077197430755939e+17,2.0770322858509933e+17,2.0768675096951318e+17,2.0767032955573866e+17,2.0765398181448573e+17,2.0763772350950358e+17,2.0762156883480746e+17,2.0760553054093286e+17,2.0758962005114883e+17,2.075738475684752e+17,2.0755822217426858e+17,2.0754275191907232e+17,2.075274439063621e+17,2.0751230436976314e+17,2.0749733874426346e+17,2.0748255173190272e+17,2.0746794736237475e+17,2.074535290489445e+17,2.0743929964004682e+17,2.0742526146690394e+17,2.0741141638747053e+17,2.073977658269904e+17,2.0738431081542582e+17,2.073710520219991e+17
0.4655455455455455,2.00000003519924e+17,2.0000748393655622e+17,2.0010388308217238e+17,2.0038541294550643e+17,2.0084018255393034e+17,2.0140245831459795e+17,2.020092822679523e+17,2.0261663947673648e+17,2.0319814788328685e+17,2.037399411440772e+17,2.0423610238576566e+17,2.0468543984604093e+17,2.0508940835210774e+17,2.0545083066376378e+17,2.0577313525617008e+17,2.0605991535206998e+17,2.0631468363281206e+17,2.0654074434253702e+17,2.0674113474155005e+17,2.069186066862619e+17,2.0707563067990922e+17,2.0721441180633027e+17,2.0733691126655226e+17,2.074448698579553e+17,2.0753983132486643e+17,2.0762316446824864e+17,2.0769608347529456e+17,2.0775966626689984e+17,2.078148708540017e+17,2.0786254979911242e+17,2.079034629318534e+17,2.0793828848835824e+17,2.079676328472721e+17,2.079920390278294e+17,2.080119941030727e+17,2.0802793566664275e+17,2.080402574764593e+17,2.080493143840063e+17,2.080554266443508e+17,2.080588836896957e+17,2.0805994743826192e+17,2.0805885520058307e+17,2.080558222367992e+17,2.0805104401114214e+17,2.080446981834056e+17,2.080369463716666e+17,2.0802793571577034e+17,2.0801780026700064e+17,2.0800666222584992e+17,2.079946330467932e+17,2.0798181442638986e+17,2.079682991888253e+17,2.0795417208111037e+17,2.0793951048852867e+17,2.079243850795296e+17,2.0790886038806637e+17,2.0789299534035046e+17,2.078768437321091e+17,2.078604546616705e+17,2.0784387292354557e+17,2.078271393666067e+17,2.078102912204751e+17,2.0779336239330326e+17,2.0777638374377e+17,2.077593833297866e+17,2.0774238663613264e+17,2.0772541678299728e+17,2.0770849471718912e+17,2.0769163938759043e+17,2.076748679062692e+17,2.076581956965167e+17,2.0764163662895248e+17,2.0762520314672522e+17,2.07608906380739e+17,2.0759275625574544e+17,2.075767615880638e+17,2.0756093017562064e+17,2.0754526888093763e+17,2.075297837076404e+17,2.075144798710096e+17,2.074993618630516e+17,2.0748443351252278e+17,2.074696980403074e+17,2.074551581105123e+17,2.0744081587761408e+17,2.0742667302996506e+17,2.074127308299398e+17,2.0739899015098157e+17,2.0738545151178666e+17
0.467057057057057,2.0000000419120365e+17,2.000081994605303e+17,2.001105036679907e+17,2.0040389033973338e+17,2.008725294367957e+17,2.0144761565148262e+17,2.0206491167363226e+17,2.0268020271243667e+17,2.0326737031719805e+17,2.038129493252953e+17,2.0431142014916333e+17,2.047619341439575e+17,2.0516622470694227e+17,2.055273336806833e+17,2.0584885886330893e+17,2.06134523053971e+17,2.063879375143132e+17,2.0661248120248787e+17,2.0681124783606538e+17,2.0698703180455027e+17,2.0714233553421056e+17,2.07279387945272e+17,2.074001679068832e+17,2.0750642917512858e+17,2.0759972485462618e+17,2.0768143035611754e+17,2.0775276437478746e+17,2.0781480773539267e+17,2.0786852013137344e+17,2.0791475488153062e+17,2.0795427187363994e+17,2.0798774888043306e+17,2.080157914324853e+17,2.080389414224879e+17,2.0805768460084582e+17,2.0807245710630877e+17,2.0808365115902086e+17,2.080916200278472e+17,2.0809668236954835e+17,2.0809912602450624e+17,2.0809921134228515e+17,2.0809717410028083e+17,2.0809322806996403e+17,2.080875672776394e+17,2.0808036800008806e+17,2.0807179052981968e+17,2.0806198073980874e+17,2.0805107147342806e+17,2.080391837817252e+17,2.080264280271296e+17,2.0801290487006256e+17,2.0799870615267894e+17,2.0798391569205088e+17,2.0796860999345888e+17,2.0795285889304496e+17,2.0793672613787363e+17,2.0792026991040726e+17,2.079035433035099e+17,2.0788659475132506e+17,2.078694684207116e+17,2.0785220456734976e+17,2.0783483986013597e+17,2.0781740767705885e+17,2.0779993837537645e+17,2.0778245953859427e+17,2.077649962024628e+17,2.077475710619692e+17,2.077302046610841e+17,2.0771291556683706e+17,2.07695720529131e+17,2.0767863462756026e+17,2.0766167140637056e+17,2.07644842998586e+17,2.0762816024022896e+17,2.0761163277546986e+17,2.0759526915346515e+17,2.0757907691757203e+17,2.0756306268756506e+17,2.0754723223542403e+17,2.0753159055521174e+17,2.0751614192751526e+17,2.0750088997888346e+17,2.0748583773665574e+17,2.0747098767954528e+17,2.074563417843079e+17,2.0744190156880195e+17,2.074276681317183e+17,2.0741364218923808e+17,2.073998241088538e+17
0.46856856856856854,2.000000049859435e+17,2.0000897906924067e+17,2.00117508237558e+17,2.0042315125115946e+17,2.0090594638908022e+17,2.0149398578305085e+17,2.021217870955981e+17,2.0274497647508256e+17,2.0333772997802208e+17,2.0388700378397334e+17,2.0438768776551037e+17,2.0483928332236582e+17,2.052438060958356e+17,2.0560451873800538e+17,2.0592518896520736e+17,2.062096691136441e+17,2.064616686490832e+17,2.0668464070648778e+17,2.0688173486428544e+17,2.0705578744676154e+17,2.0720933223368925e+17,2.0734462145588675e+17,2.0746365117433005e+17,2.0756818767758077e+17,2.076597930521329e+17,2.077398489842506e+17,2.0780957838279626e+17,2.0787006471771146e+17,2.079222691377746e+17,2.079670455186037e+17,2.0800515363089766e+17,2.080372706299188e+17,2.0806400106255446e+17,2.080858855754068e+17,2.08103408490697e+17,2.0811700439893667e+17,2.081270638997852e+17,2.081339386060662e+17,2.0813794551092826e+17,2.0813937080473216e+17,2.081384732164161e+17,2.0813548694374122e+17,2.0813062422782877e+17,2.0812407761962317e+17,2.0811602197921306e+17,2.081066162431838e+17,2.080960049902309e+17,2.0808431983103024e+17,2.0807168064473466e+17,2.08058196681365e+17,2.0804396754670826e+17,2.0802908408406634e+17,2.0801362916525453e+17,2.079976784015856e+17,2.079813007841505e+17,2.0796455926148403e+17,2.0794751126165658e+17,2.0793020916493062e+17,2.0791270073234794e+17,2.0789502949494483e+17,2.078772351077182e+17,2.0785935367196842e+17,2.0784141802921418e+17,2.0782345802950323e+17,2.0780550077661827e+17,2.077875708523962e+17,2.0776969052213395e+17,2.0775187992283942e+17,2.0773415723589834e+17,2.0771653884556365e+17,2.0769903948452947e+17,2.0768167236772323e+17,2.0766444931533814e+17,2.076473808660278e+17,2.0763047638109597e+17,2.0761374414043693e+17,2.0759719143091046e+17,2.0758082462777376e+17,2.075646492697361e+17,2.075486701281518e+17,2.0753289127082227e+17,2.075173161208361e+17,2.0750194751084096e+17,2.0748678773310624e+17,2.0747183858570678e+17,2.0745710141512934e+17,2.0744257715557997e+17,2.074282663652468e+17,2.0741416925975286e+17
0.47008008008008006,2.0000000592596464e+17,2.0000982806955414e+17,2.0012491647216557e+17,2.004432235310179e+17,2.0094046124542224e+17,2.015415923764435e+17,2.0217992689859888e+17,2.02810974119197e+17,2.0340923599886064e+17,2.0396211029175216e+17,2.044649084135615e+17,2.049174886001076e+17,2.0532215227839808e+17,2.0568238452369363e+17,2.0600212347462506e+17,2.062853508938032e+17,2.06535874020066e+17,2.0675721958607552e+17,2.069525924028272e+17,2.0712487010685555e+17,2.072766172435151e+17,2.0741010881443552e+17,2.075273575854841e+17,2.076301419433674e+17,2.0772003257186442e+17,2.0779841709380032e+17,2.0786652233381907e+17,2.079254341456505e+17,2.0797611490418762e+17,2.080194188408452e+17,2.080561054328585e+17,2.08086851063101e+17,2.0811225915853725e+17,2.0813286899969926e+17,2.081491633747838e+17,2.081615752325311e+17,2.081704934693039e+17,2.0817626796842262e+17,2.0817921399412765e+17,2.0817961602860454e+17,2.081777311282683e+17,2.0817379186484093e+17,2.081680089075198e+17,2.0816057329457107e+17,2.0815165843583142e+17,2.0814142188172832e+17,2.0813000688939414e+17,2.081175438121446e+17,2.0810415133490922e+17,2.0808993757505446e+17,2.0807500106535085e+17,2.0805943163353488e+17,2.0804331119095174e+17,2.0802671444108243e+17,2.080097095173185e+17,2.079923585581151e+17,2.079747182265937e+17,2.0795684018075834e+17,2.079387714997087e+17,2.0792055507056048e+17,2.0790222994020474e+17,2.0788383163553843e+17,2.078653924553648e+17,2.078469417367886e+17,2.078285060986059e+17,2.0781010966390557e+17,2.0779177426385315e+17,2.0777351962441315e+17,2.0775536353757747e+17,2.0773732201850317e+17,2.0771940944981702e+17,2.0770163871421786e+17,2.0768402131639363e+17,2.0766656749517184e+17,2.0764928632673258e+17,2.076321858196348e+17,2.0761527300233754e+17,2.0759855400383357e+17,2.0758203412795872e+17,2.0756571792188906e+17,2.075496092392927e+17,2.0753371129856374e+17,2.075180267365278e+17,2.0750255765797674e+17,2.07487305681359e+17,2.0747227198092656e+17,2.0745745732561277e+17,2.074428621148946e+17,2.0742848641187178e+17
0.4715915915915916,2.0000000703677834e+17,2.000107521665712e+17,2.001327488955945e+17,2.0046413575592797e+17,2.0097610225770352e+17,2.0159045924950464e+17,2.022393494214631e+17,2.0287820887201933e+17,2.03481897335065e+17,2.0403827442334138e+17,2.0454308507401782e+17,2.0499655100662282e+17,2.054012628382843e+17,2.0576092956509133e+17,2.060796601592882e+17,2.063615656270856e+17,2.0661055049402122e+17,2.0683021446925712e+17,2.0702381693615523e+17,2.0719427619679766e+17,2.0734418695588672e+17,2.0747584643220086e+17,2.0759128359902774e+17,2.076922884988851e+17,2.0778044002216614e+17,2.0785713138467722e+17,2.079235930254438e+17,2.0798091291793587e+17,2.080300544319394e+17,2.0807187195214922e+17,2.0810712448484048e+17,2.0813648748476666e+17,2.0816056312215254e+17,2.0817988919107434e+17,2.081949468395954e+17,2.082061672809882e+17,2.0821393762542416e+17,2.0821860595323728e+17,2.0822048573448813e+17,2.082198596850918e+17,2.082169831371277e+17,2.0821208698997645e+17,2.082053802994521e+17,2.0819705255394736e+17,2.081872756796151e+17,2.081762058106209e+17,2.0816398485537936e+17,2.0815074188531082e+17,2.081365943689178e+17,2.081216492707887e+17,2.0810600403241267e+17,2.0808974744936102e+17,2.0807296045740378e+17,2.080557168384289e+17,2.080380838555785e+17,2.0802012282577072e+17,2.0800188963670922e+17,2.0798343521456586e+17,2.079648059477364e+17,2.0794604407139165e+17,2.079271880169638e+17,2.0790827273020474e+17,2.0788932996101805e+17,2.078703885278905e+17,2.0785147455942214e+17,2.078326117151702e+17,2.0781382138777526e+17,2.077951228881225e+17,2.077765336151022e+17,2.077580692113687e+17,2.077397437063514e+17,2.077215696476446e+17,2.0770355822178902e+17,2.0768571936535946e+17,2.076680618671834e+17,2.0765059346243827e+17,2.0763332091930397e+17,2.0761625011878538e+17,2.0759938612826422e+17,2.075827332692889e+17,2.0756629518006637e+17,2.0755007487308013e+17,2.0753407478822093e+17,2.0751829684178515e+17,2.075027424716651e+17,2.074874126790288e+17,2.0747230806676262e+17,2.0745742887492704e+17,2.074427750134565e+17
0.47310310310310305,2.000000083481799e+17,2.0001175748978237e+17,2.0014102690009744e+17,2.0048591723429136e+17,2.0101289808889123e+17,2.01640610360123e+17,2.023000729662058e+17,2.0294669382403933e+17,2.0355572275659373e+17,2.0411550155058838e+17,2.0462222052503235e+17,2.0507647137860016e+17,2.0548113718073142e+17,2.0584015222713904e+17,2.061577966406219e+17,2.0643831041517306e+17,2.0668569482093725e+17,2.0690362188013782e+17,2.0709540485637738e+17,2.0726400204647594e+17,2.074120376900383e+17,2.0754183065555933e+17,2.0765542561585456e+17,2.0775462381902544e+17,2.0784101196542826e+17,2.0791598851574186e+17,2.0798078721854925e+17,2.0803649790043107e+17,2.0808408469290794e+17,2.081244019299957e+17,2.081582079684499e+17,2.0818617717840154e+17,2.0820891033597206e+17,2.082269436280221e+17,2.0824075645613114e+17,2.0825077820426736e+17,2.082573941134537e+17,2.0826095038755034e+17,2.0826175863720646e+17,2.0826009975404403e+17,2.0825622729409043e+17,2.0825037043819552e+17,2.082427365874544e+17,2.082335136433223e+17,2.08222872014971e+17,2.08210966390336e+17,2.081979373020945e+17,2.0818391251536928e+17,2.0816900826016176e+17,2.0815333032828406e+17,2.081369750518e+17,2.081200301776321e+17,2.0810257565098083e+17,2.0808468431848554e+17,2.080664225605888e+17,2.0804785086130966e+17,2.0802902432255478e+17,2.0800999312917485e+17,2.0799080297017987e+17,2.079714954208469e+17,2.079521082898671e+17,2.0793267593517206e+17,2.0791322955164416e+17,2.0789379743353603e+17,2.0787440521409728e+17,2.0785507608462157e+17,2.0783583099487952e+17,2.0781668883668653e+17,2.0779766661216586e+17,2.0777877958810227e+17,2.0776004143763514e+17,2.0774146437041347e+17,2.0772305925222166e+17,2.0770483571498566e+17,2.0768680225798067e+17,2.0766896634098326e+17,2.0765133447004128e+17,2.0763391227647203e+17,2.076167045896447e+17,2.075997155040518e+17,2.0758294844113094e+17,2.0756640620625738e+17,2.0755009104129146e+17,2.0753400467303283e+17,2.07518148357903e+17,2.075025229231516e+17,2.0748712880485734e+17,2.0747196608297165e+17,2.0745703451363402e+17
