Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.34234234234234234,2.000020998345141e+17,2.0005893236907318e+17,2.0028758900024944e+17,2.0071889477659747e+17,2.013016986722167e+17,2.019688164330187e+17,2.0266577329102378e+17,2.0335561524349117e+17,2.0401588377067552e+17,2.0463435511394166e+17,2.052054931257158e+17,2.057279125011217e+17,2.062026837328657e+17,2.066322423285999e+17,2.0701970491835507e+17,2.0736845056722614e+17,2.0768187170856317e+17,2.0796323214230256e+17,2.0821559180747645e+17,2.0844177261186614e+17,2.0864434900267462e+17,2.0882565298235955e+17,2.0898778711575008e+17,2.0913264152207334e+17,2.0926191240239658e+17,2.09377120641139e+17,2.0947962964496528e+17,2.0957066197446902e+17,2.0965131456727072e+17,2.0972257249905946e+17,2.0978532131600467e+17,2.098403580194994e+17,2.0988840080492813e+17,2.0993009765342736e+17,2.099660338357534e+17,2.0999673824861187e+17,2.1002268804943955e+17,2.10044309555739e+17,2.1006196839258093e+17,2.1007592529621078e+17,2.1008617887601507e+17,2.1009193357198925e+17,2.1008982143732957e+17,2.1006794773610925e+17,2.0998553131922646e+17,2.0969870288263168e+17,2.0866325823884227e+17,2.0525243418436026e+17,2.017021722790073e+17,2.025411092490304e+17,2.0383857861787722e+17,2.0472577827628406e+17,2.0532549208251504e+17,2.0575215018260083e+17,2.0606993754449165e+17,2.0631453812200845e+17,2.0650670785988915e+17,2.06659007437726e+17,2.0677914922528957e+17,2.0687171413412054e+17,2.0693903767910592e+17,2.0698163674321827e+17,2.0699836700766352e+17,2.0698644246241184e+17,2.069414809325016e+17,2.068578800495012e+17,2.0673009443872682e+17,2.06555647380097e+17,2.0634034999822394e+17,2.0610399012031222e+17,2.058807707911596e+17,2.057085781219955e+17,2.0561139657323923e+17,2.0558972869282013e+17,2.0562627821636746e+17,2.0569842292130374e+17,2.0578703449903158e+17,2.058792363050095e+17,2.05967637169862e+17,2.0604859926179213e+17,2.0612072400385904e+17,2.0618382443006928e+17,2.062383084032873e+17,2.0628483557218784e+17,2.0632413802424374e+17,2.0635693303878304e+17,2.0638388552108938e+17,2.064055962176309e+17,2.064226026621566e+17,2.0643538589363485e+17,2.064443793165149e+17,2.0644997785440915e+17,2.064525464776765e+17,2.0645242765494314e+17,2.0644994750600266e+17,2.0644542054015152e+17,2.0643915291806378e+17,2.0643144421522813e+17,2.06422587711461e+17,2.0641286929297568e+17,2.0640256513090218e+17
0.34348348348348345,2.000023291744836e+17,2.0006308761388422e+17,2.0030254706889683e+17,2.0074858228196227e+17,2.0134636115633005e+17,2.0202666881770317e+17,2.0273432286401066e+17,2.0343236140265296e+17,2.0409861207168544e+17,2.0472122198870346e+17,2.052950163800868e+17,2.0581892608040186e+17,2.0629428397935536e+17,2.067237372293985e+17,2.071105703814264e+17,2.074582944328151e+17,2.0777040485411386e+17,2.0805024560467562e+17,2.083009388101257e+17,2.0852535450333872e+17,2.087261042757507e+17,2.0890554870323757e+17,2.090658122324589e+17,2.092088016366064e+17,2.0933622568331277e+17,2.0944961462587882e+17,2.0955033873753782e+17,2.0963962548781917e+17,2.097185751933747e+17,2.0978817511602675e+17,2.0984931206242445e+17,2.099027835848749e+17,2.0994930790743706e+17,2.099895327201607e+17,2.1002404302306352e+17,2.100533683301009e+17,2.1007798998592547e+17,2.1009835084536778e+17,2.10114874580574e+17,2.101280185968494e+17,2.101384400538704e+17,2.1014753801403248e+17,2.101592361372989e+17,2.1018579660892797e+17,2.1026617540738877e+17,2.1051712874396582e+17,2.1118692169925866e+17,2.1164247511090592e+17,2.0827817349080298e+17,2.058704994279393e+17,2.0558279040576538e+17,2.057960815804063e+17,2.0607510128095165e+17,2.0633353816067462e+17,2.065582985131975e+17,2.0675194905556333e+17,2.0691988101468042e+17,2.0706732614943466e+17,2.0719878342874634e+17,2.073180473853619e+17,2.0742834631518054e+17,2.0753243548016915e+17,2.076325679959404e+17,2.077302601147115e+17,2.0782573182363222e+17,2.079168867064879e+17,2.079978157713833e+17,2.0805732088767952e+17,2.0807909043370656e+17,2.0804624917172042e+17,2.079511953625364e+17,2.0780475858774614e+17,2.0763430457391008e+17,2.074700636472588e+17,2.07332150333363e+17,2.0722747293743504e+17,2.071539164795366e+17,2.071055690670531e+17,2.070760422631797e+17,2.0705988260795392e+17,2.0705289415806803e+17,2.0705201193408387e+17,2.070550551508013e+17,2.07060491081614e+17,2.070672469701214e+17,2.0707457134472896e+17,2.0708193542372045e+17,2.0708896421188874e+17,2.0709538870641738e+17,2.0710101286555686e+17,2.0710569088089306e+17,2.0710931169678054e+17,2.0711178870115027e+17,2.0711305317211872e+17,2.0711305049546294e+17,2.0711173843864486e+17,2.07109086928443e+17,2.0710507886870915e+17,2.0709971158094275e+17,2.0709299847631178e+17,2.070849705922824e+17
0.3446246246246246,2.0000258221715357e+17,2.000675125453693e+17,2.003182018101483e+17,2.007793386733657e+17,2.0139232444950275e+17,2.0208592548629395e+17,2.028042885419e+17,2.0351047787521424e+17,2.0418263228492813e+17,2.048092864082109e+17,2.0538563729902656e+17,2.059109381910856e+17,2.0638678791581907e+17,2.0681604710783427e+17,2.0720216902806294e+17,2.07548796768833e+17,2.0785952863991498e+17,2.0813778836703722e+17,2.083867597760714e+17,2.0860936050673043e+17,2.0880823878053578e+17,2.089857832568954e+17,2.091441398090013e+17,2.0928523144762474e+17,2.094107791302262e+17,2.095223221405584e+17,2.0962123731582262e+17,2.097087567646258e+17,2.0978598394201686e+17,2.0985390808021098e+17,2.0991341704853174e+17,2.0996530875444675e+17,2.1001030121118906e+17,2.1004904138905334e+17,2.1008211292249312e+17,2.1011004260006192e+17,2.1013330509733894e+17,2.1015232387893642e+17,2.1016746110881178e+17,2.1017897250375856e+17,2.1018684691873658e+17,2.1019026409218685e+17,2.1018578389894467e+17,2.101612879039368e+17,2.1007527805301517e+17,2.0978146692718816e+17,2.0872699374600182e+17,2.0526831144748557e+17,2.017170293648916e+17,2.0259898070597555e+17,2.0391506525098406e+17,2.0480658276037293e+17,2.0540583634923667e+17,2.0583073758967693e+17,2.0614651960657267e+17,2.0638915006926048e+17,2.0657944209435715e+17,2.0672995039977456e+17,2.068483678350154e+17,2.069392570038051e+17,2.0700494041752688e+17,2.0704592839768294e+17,2.0706107742007184e+17,2.0704761152129488e+17,2.070011713963763e+17,2.069161957538419e+17,2.0678720419745536e+17,2.06611809349673e+17,2.063959195049424e+17,2.061593814693334e+17,2.0593635340583814e+17,2.0576454065000774e+17,2.0566766775796294e+17,2.0564601583533155e+17,2.0568218927149946e+17,2.0575358878007517e+17,2.058411785723708e+17,2.059321895729854e+17,2.0601932161165814e+17,2.0609900149366026e+17,2.061698711412342e+17,2.0623176616850586e+17,2.062851052315474e+17,2.063305516725574e+17,2.0636883733182867e+17,2.0640067726295728e+17,2.0642673330517245e+17,2.064476029094304e+17,2.0646382037429002e+17,2.064758636664535e+17,2.0648416327996467e+17,2.0648911133603027e+17,2.0649107003462224e+17,2.0649037902651085e+17,2.0648736149478506e+17,2.064823288375117e+17,2.0647558389483824e+17,2.0646742270208058e+17,2.0645813479529984e+17,2.064480021561399e+17,2.0643729695813683e+17
0.3457657657657658,2.0000286125973987e+17,2.0007222291832147e+17,2.003345810799537e+17,2.0081119525589776e+17,2.0143961746419024e+17,2.0214661051365363e+17,2.0287568910059178e+17,2.0358997857590813e+17,2.0426795421067728e+17,2.0489855483786787e+17,2.0547735971404166e+17,2.060039506197749e+17,2.0648019576156112e+17,2.06909170995516e+17,2.072944990003673e+17,2.0763995506046352e+17,2.079492400748444e+17,2.0822585710178282e+17,2.0847305114919984e+17,2.0869378692058182e+17,2.0889074873407827e+17,2.0906635282771174e+17,2.092227660342028e+17,2.093619271763964e+17,2.0948556901774246e+17,2.0959523952851677e+17,2.0969232180312618e+17,2.097780523165532e+17,2.0985353742066074e+17,2.099197681056121e+17,2.0997763312115194e+17,2.1002793058842794e+17,2.1007137825055856e+17,2.101086225238254e+17,2.1014024654686173e+17,2.1016677755365597e+17,2.1018869434573146e+17,2.1020643716419818e+17,2.102204273714995e+17,2.1023112137041354e+17,2.10239179657561e+17,2.1024601842598483e+17,2.1025562179281162e+17,2.1028044677068294e+17,2.1036004717710643e+17,2.106128446982775e+17,2.1128986152220867e+17,2.1174423151849466e+17,2.083521530005878e+17,2.059551703235381e+17,2.0567325188172458e+17,2.058852150059854e+17,2.0616130698787117e+17,2.0641681409488557e+17,2.066389318571635e+17,2.0683022206437862e+17,2.0699602133479418e+17,2.0714150942101062e+17,2.0727114444618208e+17,2.0738869051223875e+17,2.07497353606582e+17,2.0759987262136502e+17,2.0769848854486272e+17,2.077947088012854e+17,2.078887481538461e+17,2.0797851094404323e+17,2.0805810015203632e+17,2.081163478767881e+17,2.081369928900119e+17,2.081032119653692e+17,2.0800740860439562e+17,2.0786032436455485e+17,2.0768916492774848e+17,2.0752402125193974e+17,2.0738496313095517e+17,2.0727894344066198e+17,2.0720392969488627e+17,2.07154086862819e+17,2.0712307996727046e+17,2.0710548561999174e+17,2.0709712103998234e+17,2.070949241702638e+17,2.070967117765158e+17,2.0710094634425034e+17,2.071065496952967e+17,2.071127651753795e+17,2.0711905945230592e+17,2.071250537452685e+17,2.0713047603047744e+17,2.0713512794732118e+17,2.0713886198324154e+17,2.0714156589945382e+17,2.0714315232992474e+17,2.0714355214079453e+17,2.0714271056549386e+17,2.071405854005455e+17,2.0713714670854582e+17,2.0713237756497008e+17,2.0712627543254874e+17,2.071188537737901e+17,2.071101435373852e+17
0.3469069069069069,2.000031688055529e+17,2.0007723528375363e+17,2.0035171360490003e+17,2.0084418394416624e+17,2.0148826942854803e+17,2.0220874806600262e+17,2.029485432610254e+17,2.036708772787948e+17,2.0435458746412506e+17,2.0498903353986963e+17,2.0557018725121235e+17,2.060979649545725e+17,2.0657450754919024e+17,2.070031077514116e+17,2.073875582825323e+17,2.0773176664947546e+17,2.0803953603812237e+17,2.0831444836442096e+17,2.0855980926819786e+17,2.0877862994883104e+17,2.089736302683737e+17,2.091472535235829e+17,2.0930168702807446e+17,2.0943888498221187e+17,2.0956059156453853e+17,2.0966836308238707e+17,2.0976358857616534e+17,2.0984750861066656e+17,2.099212321887e+17,2.0998575183851907e+17,2.100419569891173e+17,2.1009064577639414e+17,2.1013253542957216e+17,2.10168271373117e+17,2.1019843512941072e+17,2.1022355095639542e+17,2.102440906762804e+17,2.1026047458768157e+17,2.102730611773203e+17,2.1028210116469507e+17,2.1028757439456352e+17,2.102886389976898e+17,2.102817935695249e+17,2.1025473309320736e+17,2.1016537007546874e+17,2.098654602612478e+17,2.0879529519757046e+17,2.0529885759237373e+17,2.01749237940956e+17,2.0266828753479846e+17,2.0399933224760067e+17,2.048929034864768e+17,2.0549029196401018e+17,2.059125356375137e+17,2.062257098882366e+17,2.0646595364477603e+17,2.0665407467846125e+17,2.068025859494207e+17,2.069191401558892e+17,2.0700827032516842e+17,2.0707228110814858e+17,2.0711167635679722e+17,2.0712531770715376e+17,2.071104474950076e+17,2.070627407024615e+17,2.0697668955121802e+17,2.0684688668728403e+17,2.0667102705105325e+17,2.064550785755486e+17,2.0621886844750566e+17,2.059964043412574e+17,2.0582512521132314e+17,2.0572847767220854e+17,2.0570657319196234e+17,2.057419988636988e+17,2.0581225099444538e+17,2.0589843331444342e+17,2.059879075458899e+17,2.0607347197229155e+17,2.0615161700397414e+17,2.062210203226218e+17,2.0628153429795366e+17,2.0633358271704035e+17,2.0637782760797773e+17,2.0641499633152362e+17,2.0644579821590698e+17,2.0647088916560832e+17,2.0649086098533526e+17,2.065062428014385e+17,2.0651750789623418e+17,2.0652508249356528e+17,2.0652935474699254e+17,2.0653068307036787e+17,2.0652940339602138e+17,2.0652583515948042e+17,2.0652028590853376e+17,2.0651305448395683e+17,2.065044327559351e+17,2.0649470594372192e+17,2.0648415160463395e+17,2.0647303745190573e+17
0.34804804804804806,2.000035075807745e+17,2.000825670208051e+17,2.00369628997216e+17,2.0087833726138973e+17,2.0153830987775526e+17,2.0227236238996413e+17,2.030228696786222e+17,2.037531876081309e+17,2.044425414679074e+17,2.050807285672729e+17,2.056641233265816e+17,2.0619298258154723e+17,2.0666972312194227e+17,2.0709785605984394e+17,2.074813446993611e+17,2.078242287331489e+17,2.081304132785513e+17,2.084035585930547e+17,2.0864703036622032e+17,2.0886388570062477e+17,2.0905687943028752e+17,2.0922848137593677e+17,2.093808988419132e+17,2.0951610096259715e+17,2.0963584293379808e+17,2.0974168904509984e+17,2.098350339676956e+17,2.0991712207692912e+17,2.0998906477990915e+17,2.100518559266818e+17,2.101063854404554e+17,2.101534513288431e+17,2.1019377024847936e+17,2.1022798680380566e+17,2.1025668179293104e+17,2.1028037974126544e+17,2.102995565187569e+17,2.1031464938538374e+17,2.1032607699701795e+17,2.103342941703723e+17,2.1033996345378454e+17,2.1034451447818506e+17,2.103519800835285e+17,2.103749740017822e+17,2.104535265841467e+17,2.1070737667683424e+17,2.1138979562669274e+17,2.118445901072973e+17,2.0843663985720995e+17,2.0604949646279267e+17,2.0576982806187248e+17,2.05978325473866e+17,2.0625027733832925e+17,2.065021101156876e+17,2.0672108699366883e+17,2.0690965797821446e+17,2.0707304901429846e+17,2.0721635564020512e+17,2.0734397502528237e+17,2.0745962727384278e+17,2.075664862388989e+17,2.0766726697946515e+17,2.0776419281831722e+17,2.0785875917805872e+17,2.0795117627619606e+17,2.08039356464456e+17,2.0811743209736512e+17,2.0817429524234678e+17,2.0819377247283725e+17,2.081591199635323e+17,2.0806273802477712e+17,2.0791522740373008e+17,2.0774356525658416e+17,2.0757766008676902e+17,2.0743753208274973e+17,2.0733019604436874e+17,2.072537225184554e+17,2.072023682772154e+17,2.0716986036163152e+17,2.0715080959244426e+17,2.0714104802308227e+17,2.0713751699867165e+17,2.0713803081362957e+17,2.07141046977092e+17,2.0714548168209763e+17,2.0715057292305834e+17,2.0715578270291882e+17,2.071607283939914e+17,2.071651349362041e+17,2.0716880167230525e+17,2.071715794373471e+17,2.0717335488357725e+17,2.0717403998126163e+17,2.0717356528513498e+17,2.0717187598166986e+17,2.071689300013054e+17,2.0716469764152112e+17,2.0715916223759837e+17,2.0715232146603936e+17,2.0714418889340483e+17,2.071347954091477e+17
0.3491891891891892,2.000038805524312e+17,2.000882363693903e+17,2.0038835776941162e+17,2.0091368833785258e+17,2.0158976864480134e+17,2.0233747780124397e+17,2.030986869325082e+17,2.0383692302912115e+17,2.0453182544457654e+17,2.0517364575805357e+17,2.0575917114155462e+17,2.0628900468122266e+17,2.0676584213103226e+17,2.071934144285182e+17,2.0757585591481853e+17,2.0791733836323117e+17,2.082218684137828e+17,2.0849318410788726e+17,2.087347105705779e+17,2.089495501901439e+17,2.0914049218148294e+17,2.093100323397309e+17,2.0946039745833475e+17,2.095935711533228e+17,2.0971131923306058e+17,2.0981521360920144e+17,2.0990665426420928e+17,2.0998688910097267e+17,2.10057031680038e+17,2.1011807694948608e+17,2.10170915122411e+17,2.102163438762798e+17,2.102550790474841e+17,2.102877639745073e+17,2.1031497758818848e+17,2.1033724119099978e+17,2.1035502337938528e+17,2.1036874097475418e+17,2.103787485796747e+17,2.103852919700289e+17,2.103883428271196e+17,2.1038704109854995e+17,2.10377836065022e+17,2.103482766945506e+17,2.1025582488186128e+17,2.0995078013118227e+17,2.0886853842422416e+17,2.053451673310093e+17,2.017999076126564e+17,2.0274960828670058e+17,2.0409162794840784e+17,2.049848516547002e+17,2.05578917111003e+17,2.059975807961006e+17,2.0630753532393274e+17,2.0654497152311798e+17,2.0673062666354973e+17,2.0687693509653002e+17,2.0699148832614256e+17,2.07078778412448e+17,2.0714108731467158e+17,2.071789126195255e+17,2.0719112565431363e+17,2.0717499549261696e+17,2.0712624297463594e+17,2.07039426296435e+17,2.069092189430353e+17,2.067333903628831e+17,2.0651792908369747e+17,2.0628256185264208e+17,2.0606103784073213e+17,2.0589044249615894e+17,2.0579392685373635e+17,2.0577148686273258e+17,2.0580577738253898e+17,2.0587446533036026e+17,2.0595884213397104e+17,2.0604642376745885e+17,2.0613011414385914e+17,2.062064658048093e+17,2.0627418702335507e+17,2.0633314074831603e+17,2.0638374996744848e+17,2.0642667019004995e+17,2.0646261992214765e+17,2.0649229916357053e+17,2.06516354940051e+17,2.0653537100392125e+17,2.0654986933113014e+17,2.065603168766246e+17,2.0656713421105597e+17,2.065707043377896e+17,2.0657138085620134e+17,2.065694950708441e+17,2.0656536185337658e+17,2.0655928415969014e+17,2.0655155615230746e+17,2.0654246491350618e+17,2.065322907767474e+17,2.065213063608627e+17,2.0650977446281667e+17
0.35033033033033034,2.0000429094763424e+17,2.0009426246357344e+17,2.0040793134851338e+17,2.0095027090869894e+17,2.0164267585072736e+17,2.024041186729447e+17,2.0317601351451923e+17,2.0392209683855504e+17,2.0462244840902493e+17,2.0526779072915494e+17,2.058553336783119e+17,2.063860322250911e+17,2.068628640330371e+17,2.0728978118658186e+17,2.0767108943061456e+17,2.0801109244492314e+17,2.0831389792961344e+17,2.0858332111075453e+17,2.0882284590245075e+17,2.090356193364559e+17,2.0922446439838106e+17,2.0939190229350067e+17,2.0954017879140512e+17,2.096712915286475e+17,2.0978701651469088e+17,2.098889329179077e+17,2.099784457086656e+17,2.100568060318503e+17,2.1012512934997482e+17,2.1018441148921078e+17,2.102355427648866e+17,2.102793203798087e+17,2.1031645929189504e+17,2.103476017507079e+17,2.1037332573103222e+17,2.103941526183044e+17,2.1041055495986976e+17,2.1042296666317357e+17,2.104318032704996e+17,2.1043751739770394e+17,2.1044077225946528e+17,2.1044300690980582e+17,2.104482901460138e+17,2.1046935104197728e+17,2.105465650846867e+17,2.1080061164243e+17,2.1148645845515968e+17,2.1194328933314064e+17,2.0853167503923555e+17,2.061533402710983e+17,2.0587234132913072e+17,2.0607527260797405e+17,2.0634190741707494e+17,2.0658934461339664e+17,2.0680469672024554e+17,2.0699019842216778e+17,2.0715091096810723e+17,2.0729181462187222e+17,2.0741722611890128e+17,2.0753080832646726e+17,2.0763569328052365e+17,2.077345647635799e+17,2.078296228249884e+17,2.079223475754209e+17,2.080129451856531e+17,2.0809934308898698e+17,2.0817572031368355e+17,2.0823105876788662e+17,2.08249310881254e+17,2.082138411230372e+17,2.0811704062977734e+17,2.0796931925220547e+17,2.0779735870116634e+17,2.07630841442424e+17,2.074897310597812e+17,2.073811190885602e+17,2.0730319763857664e+17,2.0725032904997162e+17,2.0721631046183507e+17,2.0719579099784605e+17,2.0718461938889526e+17,2.0717974110801395e+17,2.0717896820551328e+17,2.07180753247395e+17,2.0718400677612822e+17,2.0718796141593894e+17,2.071920745095415e+17,2.0719595961491722e+17,2.071993386941926e+17,2.072020088738055e+17,2.072038194341286e+17,2.0720465602921446e+17,2.072044300853363e+17,2.0720307197039872e+17,2.0720052694920963e+17,2.071967532078229e+17,2.0719172139224048e+17,2.0718541519862397e+17,2.0717783260140698e+17,2.071689873345153e+17,2.071589102674021e+17
0.35147147147147145,2.000047422741574e+17,2.0010066536564662e+17,2.0042838208985325e+17,2.009881193110433e+17,2.0169706189431475e+17,2.0247230942351418e+17,2.0325486781799213e+17,2.04008722155333e+17,2.0471441916086314e+17,2.053631688705296e+17,2.0595261369523757e+17,2.064840659721548e+17,2.0696078808731098e+17,2.0738695448271805e+17,2.077670425848205e+17,2.081054877358967e+17,2.0840649817930854e+17,2.0867396568468253e+17,2.0891143227662294e+17,2.0912208896338243e+17,2.093087918721257e+17,2.0947408703938992e+17,2.0962023868670166e+17,2.0974925800134934e+17,2.098629307757413e+17,2.0996284306441472e+17,2.1005040449812742e+17,2.101268691745944e+17,2.101933542026891e+17,2.1025085605924278e+17,2.1030026495455206e+17,2.1034237741223098e+17,2.1037790726064237e+17,2.1040749520748128e+17,2.1043171710931747e+17,2.1045109088628387e+17,2.10466081536103e+17,2.1047710209387232e+17,2.10484503080221e+17,2.1048852541161414e+17,2.1048913355098122e+17,2.1048545300259e+17,2.104738967083382e+17,2.104419114440238e+17,2.1034665796663987e+17,2.1003751650608954e+17,2.0894706949741037e+17,2.054082559675447e+17,2.0187014613720733e+17,2.028435165342349e+17,2.041921859700879e+17,2.0508252569547056e+17,2.056717602524365e+17,2.0608590199983898e+17,2.0639201671685658e+17,2.0662622111424806e+17,2.068091143318566e+17,2.06953014301006e+17,2.0706542992387862e+17,2.0715080079438515e+17,2.0721138136308784e+17,2.072476632330387e+17,2.0725853206077802e+17,2.072412922008957e+17,2.0719172197812896e+17,2.071044579549944e+17,2.0697426194887354e+17,2.0679896944058966e+17,2.0658454938998698e+17,2.0635054575394224e+17,2.061303395336309e+17,2.0596057441617574e+17,2.0586408841940426e+17,2.0584081783493306e+17,2.058735727813966e+17,2.059402677584023e+17,2.0602243103349997e+17,2.061077564300014e+17,2.0618926038165386e+17,2.0626355567729587e+17,2.063293756292564e+17,2.0638658728186374e+17,2.0643560666519085e+17,2.064770774016304e+17,2.065117046518928e+17,2.0654017540306637e+17,2.0656312480055386e+17,2.0658112609707277e+17,2.0659469211041258e+17,2.066042818038771e+17,2.0661030869676653e+17,2.066131494492503e+17,2.0661315181122502e+17,2.0661064154668163e+17,2.066059281464343e+17,2.06599309234647e+17,2.065910736206673e+17,2.065815029819207e+17,2.0657087220446893e+17,2.065594484630434e+17,2.0654748919165325e+17
0.3526126126126126,2.0000523834242845e+17,2.0010746610088845e+17,2.004497432903695e+17,2.0102726848037382e+17,2.0175295744121306e+17,2.0254207450432858e+17,2.033352681263442e+17,2.040968119108856e+17,2.048077462767567e+17,2.0545978533917824e+17,2.0605101372236672e+17,2.0658310646549648e+17,2.0705961335343472e+17,2.0748493228327462e+17,2.0786371255051984e+17,2.0820052084534413e+17,2.0849966538295587e+17,2.087651137934725e+17,2.0900046550124365e+17,2.092089547993941e+17,2.0939347030858173e+17,2.0955658230323315e+17,2.0970057292147597e+17,2.0982746642299994e+17,2.099390579584549e+17,2.10036940093001e+17,2.1012252678658646e+17,2.1019707479820432e+17,2.1026170262704227e+17,2.103174071772142e+17,2.103650783638817e+17,2.1040551188555066e+17,2.1043942038309306e+17,2.104674432037056e+17,2.1049015501284666e+17,2.1050807362220877e+17,2.1052166786331e+17,2.105313679161009e+17,2.1053758579281866e+17,2.105407712641943e+17,2.1054158673130218e+17,2.1054147635320637e+17,2.1054453115163674e+17,2.1056355110807094e+17,2.106391160152924e+17,2.10892442307761e+17,2.115795925496915e+17,2.1203999504416246e+17,2.0863712902351088e+17,2.0626646980783715e+17,2.0598057159361498e+17,2.061758969062828e+17,2.064360830814336e+17,2.066784313139203e+17,2.0688969154227194e+17,2.0707178412120176e+17,2.0722955413196003e+17,2.0736783689085606e+17,2.0749084997286502e+17,2.0760218616919706e+17,2.077049262049567e+17,2.07801715190591e+17,2.0789472423484163e+17,2.0798541467523494e+17,2.080739889011039e+17,2.0815839620017485e+17,2.082328792718197e+17,2.0828653960797786e+17,2.0830349398168384e+17,2.0826724561659008e+17,2.0817017346056054e+17,2.0802244987493264e+17,2.0785039630225232e+17,2.076834250349644e+17,2.075414334727981e+17,2.0743160168833408e+17,2.0735225959551418e+17,2.072978875951175e+17,2.07262360535389e+17,2.0724036994318093e+17,2.072277832949941e+17,2.0722155120902832e+17,2.072194840016993e+17,2.07220029574498e+17,2.072220929987239e+17,2.0722490166973008e+17,2.0722790840026675e+17,2.07230723064384e+17,2.0723306478094778e+17,2.0723472859961418e+17,2.0723556239004138e+17,2.0723545095523018e+17,2.0723430532603168e+17,2.0723205583129408e+17,2.072286479584175e+17,2.0722404028660336e+17,2.0721820393756544e+17,2.0721112308131562e+17,2.0720279608506426e+17,2.0719323692317293e+17,2.0718247649330595e+17
